,stim1,stim2,choice,Reward
2631,2,0,1,0
2632,3,1,1,1
2633,3,1,1,0
2634,1,0,0,0
2635,1,0,0,0
2636,2,1,1,0
2637,3,2,1,1
2638,0,1,1,0
2639,1,2,1,1
2640,1,0,0,0
2641,1,2,0,1
2642,3,0,1,0
2643,0,3,0,0
2644,0,1,0,0
2645,1,3,0,0
2646,0,2,1,0
2647,1,2,0,0
2648,3,2,0,1
2649,2,0,0,1
2650,3,2,1,1
2651,3,0,0,1
2652,0,3,0,0
2653,2,3,0,0
2654,1,3,0,0
2655,3,2,0,1
2656,0,2,0,0
2657,0,2,1,0
2658,1,3,1,1
2659,3,1,0,0
2660,3,2,1,1
2661,3,1,0,0
2662,0,2,1,0
2663,3,0,1,0
2664,0,3,0,0
2665,3,1,1,1
2666,2,0,0,1
2667,0,2,0,0
2668,3,0,1,0
2669,3,2,1,1
2670,1,3,0,0
2671,0,1,1,0
2672,1,0,1,0
2673,1,0,0,0
2674,2,0,0,0
2675,1,0,1,0
2676,0,2,1,1
2677,2,3,1,1
2678,2,3,0,1
2679,2,1,0,0
2680,2,1,1,0
2681,2,1,0,1
2682,2,3,0,1
2683,0,3,1,0
2684,0,1,0,1
2685,0,1,0,0
2686,2,0,0,0
2687,3,2,1,1
2688,1,0,0,1
2689,1,2,1,0
2690,0,2,0,0
2691,2,1,1,1
2692,0,2,0,0
2693,0,3,0,0
2694,2,1,0,1
2695,3,0,0,0
2696,0,1,1,0
2697,3,0,1,0
2698,0,2,0,0
2699,2,0,1,0
2700,0,2,0,0
2701,1,0,1,0
2702,3,0,0,0
2703,3,1,1,1
2704,2,3,0,1
2705,2,0,0,1
2706,3,1,1,1
2707,0,3,1,1
2708,0,3,1,1
2709,2,1,0,1
2710,2,0,0,1
2711,0,2,1,1
2712,2,0,0,0
2713,3,2,1,1
2714,2,1,0,1
2715,2,1,0,0
2716,1,0,0,0
2717,2,0,0,0
2718,3,1,0,1
2719,1,2,0,0
2720,3,2,0,1
2721,2,3,1,0
2722,0,1,1,0
2723,3,0,1,0
2724,3,2,0,0
2725,3,1,0,1
2726,3,1,0,1
2727,2,1,1,1
2728,2,1,1,1
2729,0,1,1,0
2730,2,0,0,1
2731,0,1,1,0
2732,1,2,1,1
2733,2,3,0,1
2734,1,0,0,1
2735,2,3,0,1
2736,1,0,0,0
2737,2,0,1,0
2738,1,0,1,0
2739,0,3,1,1
2740,0,1,1,0
2741,3,2,1,0
2742,3,0,0,1
2743,0,2,1,1
2744,2,3,1,1
2745,2,0,0,1
2746,0,2,0,0
2747,3,2,0,0
2748,0,2,1,1
2749,2,3,0,0
2750,2,3,0,1
2751,3,1,0,0
2752,3,0,0,1
2753,1,3,1,0
2754,2,0,0,0
2755,2,1,1,1
2756,0,1,1,0
2757,3,0,1,0
2758,3,1,1,0
2759,0,3,1,0
2760,3,1,0,1
2761,1,3,1,1
2762,1,3,1,1
2763,1,2,1,0
2764,0,3,1,1
2765,3,1,0,1
2766,0,1,1,0
2767,2,3,1,1
2768,2,0,1,0
2769,1,3,1,0
2770,2,1,1,0
2771,3,1,0,1
2772,2,3,0,0
2773,0,1,1,0
2774,1,0,1,0
2775,2,3,1,1
2776,2,0,1,0
2777,1,2,1,0
2778,3,2,0,1
2779,1,0,1,0
2780,3,0,0,1
2781,1,0,1,0
2782,2,0,0,1
2783,2,0,1,0
2784,2,3,1,1
2785,2,3,0,1
2786,3,0,0,1
2787,1,2,1,1
2788,2,1,0,1
2789,0,2,1,1
2790,3,0,0,1
2791,3,0,0,1
2792,2,0,1,1
2793,1,3,1,1
2794,3,1,0,1
2795,3,2,0,0
2796,1,3,1,1
2797,1,3,0,0
2798,0,1,1,0
2799,3,2,0,1
2800,0,2,0,0
2801,0,3,1,1
2802,1,0,1,0
2803,1,3,1,0
2804,2,3,1,1
2805,3,2,1,0
2806,3,0,1,1
2807,1,3,1,1
2808,2,0,1,0
2809,0,3,0,0
2810,1,3,0,0
2811,3,1,1,0
2812,3,1,0,1
2813,0,3,1,1
2814,2,0,1,0
2815,1,2,1,1
2816,0,2,0,0
2817,2,1,1,0
2818,1,0,1,0
2819,3,0,0,0
2820,0,1,1,0
2821,2,0,0,0
2822,1,3,1,1
2823,3,2,1,0
2824,1,2,1,1
2825,3,0,0,1
2826,3,1,0,0
2827,2,3,0,1
2828,1,3,0,0
2829,3,1,0,0
2830,1,0,0,0
2831,1,0,0,1
2832,2,3,0,1
2833,0,2,1,1
2834,1,0,1,0
2835,1,2,1,1
2836,1,3,0,0
2837,3,2,0,0
2838,0,2,0,0
2839,1,0,1,0
2840,3,1,1,0
2841,1,2,1,0
2842,1,2,1,1
2843,0,1,0,1
2844,1,3,0,0
2845,1,2,0,0
2846,3,1,0,1
2847,2,0,0,0
2848,2,1,0,0
2849,2,3,0,1
2850,0,3,1,1
2851,0,3,0,0
2852,1,3,1,0
2853,0,1,1,0
2854,1,3,1,1
2855,3,1,1,0
2856,0,3,1,1
2857,3,1,1,1
2858,1,0,1,0
2859,3,2,0,1
2860,3,1,1,0
2861,1,0,0,1
2862,1,2,1,0
2863,3,1,1,0
2864,3,2,0,1
2865,0,2,0,0
2866,1,2,1,1
2867,0,2,1,0
2868,3,1,0,1
2869,2,3,1,1
2870,2,3,0,1
2871,2,3,0,0
2872,3,1,1,0
2873,2,3,1,1
2874,3,0,1,0
2875,1,3,0,1
2876,0,3,1,0
2877,1,3,0,0
2878,3,0,0,1
2879,2,3,0,1
2880,0,1,1,1
2881,2,3,0,1
2882,2,3,1,1
2883,0,2,1,1
2884,2,1,0,1
2885,0,3,0,0
2886,2,3,0,1
2887,0,3,1,1
2888,1,3,0,0
2889,3,2,1,0
2890,3,2,1,1
2891,2,3,1,1
2892,0,3,1,1
2893,0,3,1,1
2894,3,1,1,0
2895,2,1,0,0
2896,2,1,0,1
2897,2,3,0,0
2898,0,2,0,0
2899,2,0,0,1
2900,0,2,1,1
2901,0,2,1,0
2902,1,2,1,0
2903,0,2,0,0
2904,2,3,1,0
2905,3,1,0,1
2906,1,3,0,0
2907,1,0,1,1
2908,0,3,1,1
2909,3,2,0,1
2910,1,3,0,0
2911,0,2,1,0
2912,1,2,1,0
2913,0,3,0,0
2914,1,0,1,0
2915,3,2,0,1
2916,0,1,1,0
2917,0,2,0,0
2918,2,3,1,1
2919,3,0,0,0
2920,1,3,0,1
2921,0,3,0,0
2922,3,0,0,0
2923,2,0,0,0
2924,0,3,0,0
2925,3,0,1,0
2926,0,1,1,0
2927,1,0,1,1
2928,1,0,1,0
2929,0,2,1,1
2930,2,0,1,0
2931,1,0,1,0
2932,3,0,1,0
2933,2,0,0,0
2934,2,3,0,1
2935,1,2,1,0
2936,2,0,0,1
2937,2,3,1,1
2938,2,0,0,0
2939,2,3,1,1
2940,0,3,1,1
2941,1,0,0,0
2942,3,1,1,0
2943,3,1,1,0
2944,1,0,1,0
2945,0,2,1,0
2946,2,3,1,1
2947,0,2,0,0
2948,0,3,0,0
2949,2,3,1,1
2950,0,2,0,0
2951,0,3,0,0
2952,2,3,1,1
2953,1,0,0,0
2954,2,3,1,1
2955,1,3,1,1
2956,1,3,1,1
2957,1,0,1,0
2958,1,3,1,0
2959,3,1,0,1
2960,3,2,1,1
2961,1,0,0,0
2962,3,1,1,0
2963,0,3,0,0
2964,1,2,1,1
2965,3,1,0,1
2966,1,3,1,1
2967,0,1,1,1
2968,1,3,1,1
2969,2,3,1,0
2970,2,3,1,0
2971,2,0,1,0
2972,0,2,1,1
2973,2,0,0,0
2974,2,3,0,0
2975,0,3,0,0
2976,0,3,1,1
2977,1,2,0,1
2978,2,0,0,1
2979,0,1,1,0
2980,1,0,0,0
2981,1,0,0,0
2982,2,0,0,1
2983,3,1,0,1
2984,3,0,0,1
2985,0,1,1,0
2986,3,1,1,1
2987,0,3,1,0
2988,0,2,0,0
2989,3,2,0,0
2990,2,0,1,0
2991,2,0,0,0
2992,1,2,0,0
2993,1,0,0,0
2994,1,3,0,0
2995,0,1,1,0
2996,3,2,0,1
2997,1,2,0,0
2998,1,0,0,1
2999,3,1,0,1
