,stim1,stim2,choice,Reward
2631,0,3,0,1
2632,3,1,0,0
2633,3,0,1,1
2634,3,2,1,0
2635,0,3,0,1
2636,3,1,1,1
2637,3,1,0,0
2638,2,3,0,0
2639,0,1,1,0
2640,2,1,1,0
2641,3,2,1,0
2642,1,3,0,0
2643,3,1,0,0
2644,3,2,1,0
2645,1,3,0,1
2646,2,3,0,0
2647,3,1,1,0
2648,1,2,0,0
2649,2,1,1,1
2650,3,2,0,1
2651,0,3,0,0
2652,2,0,1,0
2653,1,3,1,1
2654,2,0,0,1
2655,0,2,1,1
2656,0,3,1,1
2657,2,0,0,1
2658,2,0,1,0
2659,3,1,1,1
2660,2,1,0,1
2661,1,0,0,0
2662,3,0,0,1
2663,1,0,0,0
2664,2,1,1,0
2665,3,0,1,0
2666,2,1,0,1
2667,2,1,1,0
2668,3,2,1,0
2669,0,3,1,0
2670,3,2,1,1
2671,0,2,1,1
2672,2,1,1,0
2673,1,0,0,0
2674,3,1,1,0
2675,0,1,0,0
2676,1,3,0,0
2677,1,3,1,0
2678,2,3,0,1
2679,3,0,0,1
2680,2,1,0,0
2681,0,3,1,1
2682,0,2,0,0
2683,3,0,0,1
2684,0,2,0,1
2685,2,3,0,1
2686,0,1,0,0
2687,0,1,0,0
2688,0,1,0,0
2689,3,0,0,1
2690,0,1,1,1
2691,3,1,1,1
2692,1,2,0,1
2693,0,3,1,1
2694,3,2,1,0
2695,3,2,1,1
2696,1,3,1,1
2697,2,1,1,1
2698,0,1,1,1
2699,3,2,1,0
2700,2,1,1,0
2701,1,2,0,0
2702,3,2,0,0
2703,1,2,1,0
2704,0,1,1,1
2705,1,0,1,1
2706,0,1,1,1
2707,1,0,0,1
2708,1,2,1,1
2709,0,1,0,1
2710,2,1,0,0
2711,1,0,1,1
2712,0,1,1,1
2713,1,2,1,1
2714,0,1,1,0
2715,2,1,0,0
2716,1,2,0,1
2717,3,0,1,1
2718,2,0,1,1
2719,3,2,1,0
2720,2,0,1,0
2721,3,1,0,0
2722,1,3,1,0
2723,2,0,1,1
2724,2,0,1,1
2725,1,2,1,1
2726,1,3,1,0
2727,0,1,0,0
2728,3,2,1,0
2729,2,1,0,0
2730,0,3,0,1
2731,3,1,0,0
2732,1,3,0,0
2733,3,2,1,0
2734,1,2,0,0
2735,1,2,1,0
2736,2,1,1,1
2737,2,0,1,1
2738,3,1,0,1
2739,0,1,1,0
2740,2,0,0,0
2741,1,0,1,1
2742,1,3,1,0
2743,2,3,1,0
2744,2,1,0,1
2745,3,1,0,0
2746,3,1,1,0
2747,3,2,1,0
2748,1,0,1,1
2749,3,1,0,0
2750,3,1,1,0
2751,2,1,1,0
2752,3,1,0,1
2753,1,3,0,1
2754,2,0,1,0
2755,0,3,1,1
2756,0,1,0,0
2757,0,1,1,1
2758,0,2,1,0
2759,2,3,1,1
2760,3,2,1,0
2761,2,0,1,0
2762,0,1,1,0
2763,0,2,1,0
2764,0,3,0,0
2765,3,1,0,1
2766,1,2,0,0
2767,0,1,0,0
2768,3,0,0,1
2769,0,3,1,0
2770,2,0,1,1
2771,1,3,1,1
2772,1,3,1,1
2773,2,1,0,1
2774,2,0,0,1
2775,0,2,1,0
2776,1,0,1,0
2777,0,2,0,0
2778,0,3,1,0
2779,0,2,1,1
2780,2,0,0,1
2781,1,0,0,0
2782,0,1,0,0
2783,1,3,1,1
2784,1,2,0,0
2785,2,0,0,1
2786,1,2,0,0
2787,3,2,1,0
2788,2,1,0,1
2789,1,3,1,1
2790,2,1,0,0
2791,2,1,1,0
2792,0,2,1,0
2793,3,2,1,1
2794,3,2,1,0
2795,2,0,1,1
2796,0,2,1,1
2797,1,2,1,0
2798,2,3,0,1
2799,0,1,1,1
2800,0,3,1,0
2801,0,3,1,0
2802,3,0,1,1
2803,3,2,0,0
2804,0,2,1,0
2805,2,1,0,0
2806,0,1,1,1
2807,0,2,1,1
2808,1,2,1,0
2809,3,1,0,0
2810,2,3,1,0
2811,2,3,0,0
2812,2,3,1,0
2813,3,2,1,0
2814,3,2,0,0
2815,3,2,1,0
2816,0,3,0,1
2817,3,2,1,0
2818,3,2,0,0
2819,0,1,1,1
2820,0,1,1,1
2821,2,3,0,0
2822,2,3,0,0
2823,3,0,1,1
2824,1,3,1,0
2825,3,1,1,1
2826,0,2,1,1
2827,0,2,0,1
2828,2,1,1,1
2829,0,1,0,0
2830,3,2,0,1
2831,3,0,1,1
2832,1,0,1,1
2833,1,2,0,1
2834,0,2,0,1
2835,0,1,0,1
2836,0,1,1,1
2837,2,1,1,0
2838,1,3,0,0
2839,3,0,0,1
2840,3,0,0,1
2841,2,3,1,0
2842,3,0,0,0
2843,3,0,1,1
2844,0,1,0,1
2845,0,1,1,0
2846,1,3,0,1
2847,1,2,1,0
2848,3,2,1,0
2849,3,2,0,0
2850,2,3,1,1
2851,3,0,0,0
2852,2,3,0,1
2853,2,1,1,1
2854,0,2,0,0
2855,2,3,0,1
2856,1,3,0,0
2857,2,3,1,1
2858,3,2,0,1
2859,0,3,0,0
2860,3,0,0,1
2861,0,2,1,0
2862,1,0,0,0
2863,0,3,1,1
2864,2,0,1,0
2865,1,2,1,0
2866,0,2,1,1
2867,3,1,0,1
2868,2,0,0,1
2869,2,3,1,1
2870,3,1,1,0
2871,3,1,1,0
2872,0,3,1,0
2873,0,1,0,0
2874,2,1,1,0
2875,2,0,0,0
2876,3,2,1,0
2877,1,3,0,1
2878,0,1,1,0
2879,0,2,0,0
2880,1,2,0,1
2881,0,3,1,1
2882,3,0,0,1
2883,2,3,1,1
2884,3,0,0,1
2885,1,2,0,1
2886,1,0,0,1
2887,3,2,1,1
2888,1,3,1,1
2889,3,2,0,1
2890,2,1,0,1
2891,0,1,1,1
2892,0,1,0,0
2893,3,0,0,1
2894,0,1,0,0
2895,2,1,1,0
2896,1,2,1,0
2897,1,0,1,0
2898,3,2,1,0
2899,2,3,1,1
2900,1,3,1,0
2901,2,0,0,1
2902,1,0,1,1
2903,0,1,1,1
2904,0,2,0,1
2905,2,1,1,1
2906,1,3,0,0
2907,1,2,0,0
2908,2,1,1,1
2909,0,3,1,0
2910,2,1,1,1
2911,3,0,0,0
2912,0,3,1,0
2913,3,1,0,0
2914,3,2,1,0
2915,2,1,1,1
2916,2,3,0,1
2917,3,0,1,1
2918,2,1,1,1
2919,3,0,0,0
2920,3,0,1,1
2921,0,3,0,1
2922,2,3,1,0
2923,0,1,0,1
2924,3,0,1,1
2925,0,1,0,1
2926,0,1,1,1
2927,1,0,1,1
2928,1,0,0,1
2929,0,2,0,1
2930,0,3,0,1
2931,1,0,0,1
2932,1,3,1,0
2933,3,0,0,0
2934,3,0,0,0
2935,0,3,0,1
2936,1,3,0,0
2937,2,1,1,1
2938,0,1,0,1
2939,1,0,0,1
2940,3,2,0,0
2941,1,2,1,0
2942,1,0,1,1
2943,3,0,1,1
2944,1,2,0,1
2945,2,1,0,0
2946,0,2,0,1
2947,1,2,0,1
2948,1,3,0,0
2949,0,3,0,1
2950,2,1,1,0
2951,2,3,1,1
2952,0,1,0,0
2953,1,2,1,1
2954,3,2,0,1
2955,1,2,0,0
2956,1,0,1,0
2957,3,1,0,1
2958,0,1,0,0
2959,3,2,0,1
2960,1,3,0,0
2961,1,3,0,0
2962,1,3,1,0
2963,2,0,0,0
2964,1,2,0,0
2965,2,3,0,1
2966,3,2,0,1
2967,0,2,1,1
2968,3,1,1,1
2969,2,0,1,0
2970,2,3,1,1
2971,2,3,0,1
2972,3,2,1,0
2973,1,2,0,0
2974,1,0,0,0
2975,1,0,0,0
2976,3,0,0,1
2977,3,1,1,0
2978,0,1,0,0
2979,2,1,1,0
2980,0,1,0,0
2981,1,0,0,1
2982,3,1,1,0
2983,3,1,1,0
2984,0,1,1,0
2985,0,2,1,0
2986,3,1,0,1
2987,1,0,0,0
2988,3,0,1,0
2989,0,3,1,1
2990,0,3,1,1
2991,3,0,0,1
2992,0,1,0,0
2993,2,3,1,0
2994,3,1,1,0
2995,2,1,1,1
2996,3,0,1,0
2997,3,1,0,0
2998,1,2,0,1
2999,3,2,0,0
